txn_id,user_id,amount,txn_date,type
19221,2950,84473,2025-05-08,credit
19222,2950,20932,2025-02-18,credit
19223,2951,58989,2025-04-05,credit
19224,2951,8746,2025-06-14,credit
19225,2951,88222,2025-02-26,credit
19226,2951,44039,2025-06-08,credit
19227,2951,13463,2025-04-08,credit
19228,2951,85979,2024-12-31,credit
19229,2951,35106,2025-01-07,credit
19230,2952,57846,2025-03-02,credit
19231,2952,17510,2025-01-12,credit
19232,2952,65269,2025-05-02,credit
19233,2952,37491,2025-05-02,credit
19234,2952,20795,2025-01-24,credit
19235,2952,80998,2025-04-09,credit
19236,2952,22880,2025-03-12,credit
19237,2952,82136,2025-01-06,credit
19238,2953,32300,2025-04-18,credit
19239,2953,63275,2025-04-18,credit
19240,2953,73811,2025-01-15,credit
19241,2953,52464,2025-01-07,credit
19242,2953,70186,2025-02-25,credit
19243,2953,20664,2025-01-01,credit
19244,2953,83265,2025-04-02,credit
19245,2954,75593,2025-01-11,credit
19246,2954,36920,2025-03-07,credit
19247,2954,86824,2025-02-18,credit
19248,2954,7856,2025-05-28,credit
19249,2954,69487,2025-03-27,credit
19250,2955,45759,2025-06-20,credit
19251,2955,68445,2025-05-21,credit
19252,2955,46964,2025-04-27,credit
19253,2955,34321,2024-12-24,credit
19254,2955,80132,2025-01-03,credit
19255,2956,28094,2025-01-05,credit
19256,2956,11831,2025-05-05,credit
19257,2956,67496,2024-12-29,credit
19258,2956,71607,2025-05-11,credit
19259,2956,73069,2025-01-28,credit
19260,2957,41500,2025-06-09,credit
19261,2957,34893,2025-02-28,credit
19262,2957,70060,2025-04-04,credit
19263,2957,14868,2025-06-14,credit
19264,2957,60947,2025-05-24,credit
19265,2957,72240,2025-01-02,credit
19266,2957,23930,2025-05-22,credit
19267,2957,66858,2025-02-23,credit
19268,2957,74639,2025-02-03,credit
19269,2957,22519,2025-02-24,credit
19270,2958,86087,2025-02-25,credit
19271,2958,50837,2025-05-08,credit
19272,2958,68774,2025-06-07,credit
19273,2958,61759,2025-03-15,credit
19274,2958,32505,2025-05-11,credit
19275,2958,59753,2025-04-30,credit
19276,2958,17766,2025-01-20,credit
19277,2958,85022,2025-03-09,credit
19278,2959,25515,2025-02-20,credit
19279,2959,84999,2025-01-24,credit
19280,2959,43566,2025-02-28,credit
19281,2959,72931,2025-05-31,credit
19282,2959,31842,2025-05-25,credit
19283,2959,23284,2025-06-08,credit
19284,2959,33851,2025-02-18,credit
19285,2960,80124,2025-03-02,credit
19286,2960,41755,2025-04-11,credit
19287,2960,83534,2025-06-02,credit
19288,2960,12300,2025-03-31,credit
19289,2960,47079,2025-05-25,credit
19290,2960,78003,2025-06-20,credit
19291,2960,10900,2025-05-08,credit
19292,2961,57177,2025-02-07,credit
19293,2961,72930,2025-04-01,credit
19294,2961,29337,2025-06-19,credit
19295,2961,18332,2025-01-26,credit
19296,2961,83379,2025-06-15,credit
19297,2961,47395,2025-03-17,credit
19298,2962,46549,2025-02-23,credit
19299,2962,81578,2025-05-30,credit
19300,2962,29949,2025-02-07,credit
19301,2963,62622,2025-05-23,credit
19302,2963,41016,2025-01-06,credit
19303,2963,50569,2025-02-26,credit
19304,2963,37149,2025-03-15,credit
19305,2963,17066,2025-04-16,credit
19306,2963,39325,2025-01-09,credit
19307,2963,77962,2025-02-23,credit
19308,2963,55711,2025-05-18,credit
19309,2963,72145,2025-01-20,credit
19310,2963,62302,2025-04-27,credit
19311,2964,12602,2024-12-27,credit
19312,2964,36538,2025-03-14,credit
19313,2964,84014,2025-03-08,credit
19314,2964,21190,2025-03-29,credit
19315,2964,78529,2025-03-16,credit
19316,2964,88098,2025-01-17,credit
19317,2964,49016,2025-06-17,credit
19318,2964,62596,2025-01-01,credit
19319,2965,27829,2025-06-06,credit
19320,2965,87797,2025-04-20,credit
19321,2965,41086,2025-05-30,credit
19322,2965,82760,2025-05-16,credit
19323,2965,39289,2025-01-15,credit
19324,2965,47669,2024-12-27,credit
19325,2965,86512,2025-01-31,credit
19326,2965,55022,2025-04-03,credit
19327,2965,84849,2025-03-22,credit
19328,2965,86369,2025-05-16,credit
19329,2966,87629,2025-03-24,credit
19330,2966,11395,2025-01-12,credit
19331,2966,65224,2025-06-02,credit
19332,2966,60430,2025-01-15,credit
19333,2966,33987,2025-01-11,credit
19334,2966,70759,2025-02-08,credit
19335,2966,26402,2025-01-25,credit
19336,2966,21183,2025-04-04,credit
19337,2966,8466,2025-06-07,credit
19338,2966,33818,2025-04-23,credit
19339,2967,56387,2025-04-29,credit
19340,2967,37115,2025-04-16,credit
19341,2967,20597,2025-02-28,credit
19342,2967,7397,2025-01-12,credit
19343,2967,25636,2025-03-19,credit
19344,2967,35878,2025-06-16,credit
19345,2967,26616,2025-05-18,credit
19346,2968,25776,2025-02-11,credit
19347,2968,71334,2025-06-20,credit
19348,2968,87286,2025-02-22,credit
19349,2969,30105,2025-02-24,credit
19350,2969,78881,2024-12-27,credit
19351,2969,42164,2025-03-25,credit
19352,2969,88166,2025-05-31,credit
19353,2969,78514,2025-06-19,credit
19354,2969,75865,2025-05-04,credit
19355,2970,73594,2025-02-09,credit
19356,2970,81317,2025-06-19,credit
19357,2970,45999,2025-03-26,credit
19358,2970,19117,2025-01-11,credit
19359,2970,13938,2025-06-22,credit
19360,2970,59407,2025-05-10,credit
19361,2971,43014,2025-04-27,credit
19362,2971,9974,2025-03-16,credit
19363,2971,28799,2025-04-27,credit
19364,2972,11637,2025-03-27,credit
19365,2972,30334,2025-02-25,credit
19366,2972,16640,2025-01-26,credit
19367,2972,33977,2025-02-20,credit
19368,2972,88006,2025-05-08,credit
19369,2972,50824,2025-03-08,credit
19370,2973,21922,2025-04-26,credit
19371,2973,34444,2025-03-18,credit
19372,2973,68715,2025-03-03,credit
19373,2973,56417,2025-03-04,credit
19374,2974,65478,2025-06-18,credit
19375,2974,85233,2025-05-10,credit
19376,2974,19717,2025-06-08,credit
19377,2974,34816,2025-02-11,credit
19378,2974,46499,2025-05-22,credit
19379,2974,84007,2025-03-16,credit
19380,2975,55828,2025-04-17,credit
19381,2975,44130,2025-01-07,credit
19382,2975,53837,2025-02-25,credit
19383,2975,79615,2025-02-11,credit
19384,2975,34036,2025-03-10,credit
19385,2975,77003,2025-04-12,credit
19386,2976,7320,2025-02-26,credit
19387,2976,15805,2024-12-28,credit
19388,2976,75667,2025-03-02,credit
19389,2976,74317,2025-02-21,credit
19390,2976,86557,2025-04-05,credit
19391,2977,59380,2025-05-25,credit
19392,2977,6483,2025-05-08,credit
19393,2977,23676,2025-01-19,credit
19394,2977,89207,2025-03-25,credit
19395,2977,38081,2025-05-19,credit
19396,2978,24812,2025-04-03,credit
19397,2978,70915,2025-05-14,credit
19398,2978,78645,2025-03-28,credit
19399,2978,26434,2025-04-09,credit
19400,2978,15102,2025-02-08,credit
19401,2978,39420,2025-01-21,credit
19402,2978,19835,2025-05-02,credit
19403,2978,10009,2025-04-29,credit
19404,2979,9798,2025-06-03,credit
19405,2979,66818,2025-06-12,credit
19406,2979,50137,2025-05-04,credit
19407,2979,54425,2025-05-25,credit
19408,2979,46254,2025-01-18,credit
19409,2980,64267,2025-02-09,credit
19410,2980,52921,2025-01-28,credit
19411,2980,68109,2025-03-16,credit
19412,2980,46226,2025-04-03,credit
19413,2980,13361,2025-05-15,credit
19414,2980,46367,2025-02-16,credit
19415,2980,21878,2025-02-01,credit
19416,2981,78272,2025-03-14,credit
19417,2981,58337,2025-01-27,credit
19418,2981,47423,2025-06-22,credit
19419,2981,71700,2025-04-25,credit
19420,2981,33389,2025-06-10,credit
19421,2981,38876,2025-06-02,credit
19422,2981,59952,2025-05-02,credit
19423,2981,40512,2025-04-23,credit
19424,2981,7556,2025-03-08,credit
19425,2981,74982,2025-01-23,credit
19426,2982,64856,2025-05-11,credit
19427,2982,87447,2025-05-09,credit
19428,2982,25894,2025-06-07,credit
19429,2982,69111,2025-06-14,credit
19430,2982,54856,2025-02-06,credit
19431,2982,70358,2025-02-28,credit
19432,2982,82375,2025-03-04,credit
19433,2983,54177,2025-02-06,credit
19434,2983,78931,2025-02-14,credit
19435,2983,55661,2025-03-09,credit
19436,2984,61713,2025-05-22,credit
19437,2984,62752,2025-04-23,credit
19438,2984,59302,2025-06-16,credit
19439,2984,84348,2025-01-23,credit
19440,2984,11492,2025-05-19,credit
19441,2984,59850,2025-01-19,credit
19442,2985,71606,2025-05-05,credit
19443,2985,40777,2025-05-01,credit
19444,2985,69068,2025-04-24,credit
19445,2985,80380,2025-05-26,credit
19446,2985,35241,2025-01-20,credit
19447,2985,62478,2024-12-31,credit
19448,2985,18284,2025-05-23,credit
19449,2985,88407,2025-04-02,credit
19450,2985,40282,2025-04-13,credit
19451,2985,15631,2025-02-08,credit
19452,2986,89734,2025-03-29,credit
19453,2986,7476,2025-01-17,credit
19454,2986,14883,2025-03-19,credit
19455,2986,32410,2025-02-15,credit
19456,2987,26978,2024-12-31,credit
19457,2987,28981,2025-06-17,credit
19458,2987,43788,2025-01-08,credit
19459,2987,18300,2025-04-10,credit
19460,2987,16020,2025-05-26,credit
19461,2988,10833,2025-02-25,credit
19462,2988,43616,2025-04-19,credit
19463,2988,25038,2025-03-22,credit
19464,2988,77599,2025-04-03,credit
19465,2989,38563,2025-06-18,credit
19466,2989,27016,2025-02-25,credit
19467,2989,72535,2025-05-23,credit
19468,2989,74012,2025-06-11,credit
19469,2990,22414,2025-05-03,credit
19470,2990,49760,2025-04-21,credit
19471,2990,49093,2025-01-27,credit
19472,2991,21299,2024-12-25,credit
19473,2991,10713,2025-06-21,credit
19474,2991,56048,2025-03-23,credit
19475,2992,70067,2025-04-14,credit
19476,2992,5136,2025-04-15,credit
19477,2992,79442,2025-02-23,credit
19478,2992,73940,2025-04-17,credit
19479,2993,62594,2025-02-25,credit
19480,2993,11744,2025-04-07,credit
19481,2993,61193,2025-06-19,credit
19482,2993,25732,2025-03-01,credit
19483,2993,23929,2025-01-05,credit
19484,2994,6852,2025-05-23,credit
19485,2994,39969,2025-01-25,credit
19486,2994,27676,2025-02-02,credit
19487,2994,8350,2025-02-24,credit
19488,2994,67140,2025-03-14,credit
19489,2994,24668,2025-04-15,credit
19490,2995,21587,2025-03-30,credit
19491,2995,85775,2025-06-06,credit
19492,2995,37779,2025-06-07,credit
19493,2996,31140,2025-04-12,credit
19494,2996,6340,2025-05-05,credit
19495,2996,35472,2025-03-01,credit
19496,2996,34517,2025-02-23,credit
19497,2996,54211,2025-05-19,credit
19498,2996,61513,2025-05-06,credit
19499,2996,64914,2025-03-29,credit
19500,2996,32291,2025-06-02,credit
19501,2996,63766,2025-06-14,credit
19502,2996,55774,2025-03-21,credit
19503,2997,50193,2025-01-14,credit
19504,2997,14006,2025-05-21,credit
19505,2997,45110,2025-01-09,credit
19506,2997,18136,2025-03-21,credit
19507,2997,89318,2025-04-17,credit
19508,2997,45695,2025-04-24,credit
19509,2997,76766,2025-05-01,credit
19510,2997,6401,2025-04-29,credit
19511,2997,74836,2025-03-21,credit
19512,2997,66760,2025-01-28,credit
19513,2998,47156,2025-05-12,credit
19514,2998,53966,2025-05-24,credit
19515,2998,39916,2025-01-12,credit
19516,2998,9818,2025-06-13,credit
19517,2998,19866,2025-05-29,credit
19518,2998,14959,2025-02-26,credit
19519,2999,80297,2024-12-27,credit
19520,2999,11578,2025-03-20,credit
19521,2999,55505,2025-02-09,credit
19522,2999,70774,2025-01-31,credit
19523,2999,15475,2025-04-30,credit
19524,2999,40389,2025-03-11,credit
19525,2999,67692,2025-01-16,credit
19526,2999,66684,2025-03-25,credit
19527,2999,85371,2025-06-10,credit
19528,2999,85172,2025-02-20,credit
19529,3000,72057,2025-04-17,credit
19530,3000,86316,2025-05-01,credit
19531,3000,31897,2025-02-01,credit
19532,3000,41091,2025-03-27,credit
19533,3000,27661,2025-01-09,credit
19534,3000,30341,2025-03-21,credit
19535,3001,51536,2025-03-06,credit
19536,3001,30430,2025-02-23,credit
19537,3001,61755,2024-12-31,credit
19538,3001,15550,2024-12-24,credit
19539,3001,10450,2025-04-26,credit
19540,3001,31715,2025-02-23,credit
19541,3001,53211,2025-04-18,credit
19542,3001,12418,2025-01-19,credit
19543,3001,17083,2025-05-18,credit
19544,3001,81301,2025-05-05,credit
19545,3002,76551,2024-12-31,credit
19546,3002,25832,2025-02-23,credit
19547,3002,19929,2025-03-16,credit
19548,3002,36149,2025-05-17,credit
19549,3002,77976,2025-06-17,credit
19550,3002,35002,2025-05-15,credit
19551,3002,62226,2025-05-05,credit
19552,3002,54940,2024-12-23,credit
19553,3002,50652,2025-04-10,credit
19554,3002,67049,2025-01-06,credit
19555,3003,59305,2025-05-05,credit
19556,3003,53335,2025-06-04,credit
19557,3003,64030,2025-03-10,credit
19558,3003,77851,2025-05-25,credit
19559,3003,33737,2025-01-08,credit
19560,3003,87640,2025-04-17,credit
19561,3003,75290,2025-04-29,credit
19562,3004,18937,2025-05-31,credit
19563,3004,20893,2025-06-07,credit
19564,3004,6040,2025-05-27,credit
19565,3004,31449,2025-02-07,credit
19566,3004,54093,2025-03-13,credit
19567,3004,71699,2025-06-03,credit
19568,3004,72706,2025-04-09,credit
19569,3004,20598,2025-05-05,credit
19570,3004,20647,2025-03-15,credit
19571,3004,21757,2025-01-30,credit
19572,3005,75540,2025-04-12,credit
19573,3005,69014,2025-02-12,credit
19574,3005,75523,2025-04-05,credit
19575,3005,26588,2025-04-05,credit
19576,3006,38459,2025-02-03,credit
19577,3006,63963,2025-03-29,credit
19578,3006,52064,2025-01-30,credit
19579,3006,78425,2025-04-16,credit
19580,3007,21398,2025-06-15,credit
19581,3007,74920,2025-06-12,credit
19582,3007,60667,2025-02-07,credit
19583,3007,70137,2024-12-27,credit
19584,3007,49342,2025-04-15,credit
19585,3008,32935,2025-03-11,credit
19586,3008,44916,2025-04-07,credit
19587,3008,69974,2025-02-02,credit
19588,3008,25161,2025-03-15,credit
19589,3008,74229,2025-06-09,credit
19590,3008,28348,2025-01-30,credit
19591,3008,28573,2025-01-21,credit
19592,3008,56696,2025-03-16,credit
19593,3008,22867,2025-04-05,credit
19594,3008,25615,2025-04-05,credit
19595,3009,80158,2025-01-23,credit
19596,3009,80360,2025-04-28,credit
19597,3009,51492,2025-06-20,credit
19598,3009,42180,2025-05-30,credit
19599,3009,53360,2025-05-06,credit
19600,3009,57782,2025-04-20,credit
19601,3010,76568,2025-03-23,credit
19602,3010,84516,2025-02-21,credit
19603,3010,54698,2025-06-06,credit
19604,3010,67686,2025-05-04,credit
19605,3010,7501,2025-03-08,credit
19606,3011,44934,2025-04-16,credit
19607,3011,69474,2025-03-01,credit
19608,3011,37866,2025-02-06,credit
19609,3012,28959,2025-02-03,credit
19610,3012,5999,2025-02-24,credit
19611,3012,73558,2025-06-07,credit
19612,3012,32769,2025-01-29,credit
19613,3013,14611,2025-03-22,credit
19614,3013,89339,2025-03-10,credit
19615,3013,17502,2025-01-14,credit
19616,3014,6917,2025-04-17,credit
19617,3014,10621,2025-03-16,credit
19618,3014,83165,2025-01-25,credit
19619,3014,29558,2024-12-24,credit
19620,3014,83857,2025-05-21,credit
19621,3014,16745,2025-03-20,credit
19622,3014,40954,2025-04-03,credit
19623,3014,21023,2025-01-18,credit
19624,3014,61547,2025-03-25,credit
19625,3014,76731,2025-05-18,credit
19626,3015,64741,2025-01-12,credit
19627,3015,41716,2024-12-25,credit
19628,3015,32886,2025-01-11,credit
19629,3015,85685,2025-01-18,credit
19630,3015,57979,2025-03-07,credit
19631,3015,26924,2025-05-25,credit
19632,3015,36879,2025-03-21,credit
19633,3015,59616,2025-02-22,credit
19634,3016,56088,2025-01-01,credit
19635,3016,32889,2025-05-23,credit
19636,3016,74300,2025-05-22,credit
19637,3016,67885,2025-05-22,credit
19638,3016,16735,2025-03-23,credit
19639,3016,35405,2025-01-10,credit
19640,3017,80760,2025-06-04,credit
19641,3017,10348,2025-02-18,credit
19642,3017,43326,2025-04-18,credit
19643,3017,18010,2025-04-01,credit
19644,3017,82892,2025-06-06,credit
19645,3017,26046,2025-04-19,credit
19646,3017,57274,2025-05-01,credit
19647,3017,37612,2025-03-26,credit
19648,3017,39981,2025-06-01,credit
19649,3017,10602,2025-02-21,credit
19650,3018,32786,2025-01-10,credit
19651,3018,51636,2025-01-18,credit
19652,3018,26734,2025-03-04,credit
19653,3018,43172,2025-04-20,credit
19654,3018,19293,2025-01-20,credit
19655,3018,84658,2025-01-10,credit
19656,3019,83011,2025-03-02,credit
19657,3019,21126,2025-01-11,credit
19658,3019,42360,2024-12-24,credit
19659,3019,89521,2025-04-20,credit
19660,3019,47567,2025-03-04,credit
19661,3019,41572,2025-03-17,credit
19662,3019,22774,2025-05-24,credit
19663,3019,41338,2025-04-25,credit
19664,3019,76570,2025-04-26,credit
19665,3020,18804,2024-12-24,credit
19666,3020,62558,2025-06-17,credit
19667,3020,84556,2025-01-20,credit
19668,3020,48809,2025-06-01,credit
19669,3020,11981,2025-02-27,credit
19670,3020,40238,2024-12-23,credit
19671,3020,60356,2025-05-10,credit
19672,3021,65610,2025-04-18,credit
19673,3021,13771,2025-05-25,credit
19674,3021,23749,2025-05-22,credit
19675,3021,86593,2025-03-16,credit
19676,3022,59484,2025-06-08,credit
19677,3022,49039,2025-01-25,credit
19678,3022,15204,2025-05-20,credit
19679,3022,64719,2024-12-23,credit
19680,3022,70000,2025-03-16,credit
19681,3023,41679,2025-01-07,credit
19682,3023,58111,2025-06-20,credit
19683,3023,13637,2025-01-09,credit
19684,3023,26577,2024-12-29,credit
19685,3024,81630,2025-05-15,credit
19686,3024,58521,2025-02-27,credit
19687,3024,65405,2025-05-28,credit
19688,3024,11521,2025-02-05,credit
19689,3024,79080,2025-02-21,credit
19690,3024,16258,2025-03-30,credit
19691,3024,25940,2025-01-05,credit
19692,3025,20320,2025-01-07,credit
19693,3025,86587,2025-06-05,credit
19694,3025,50537,2025-01-02,credit
19695,3026,47188,2025-01-04,credit
19696,3026,87147,2025-03-15,credit
19697,3026,37629,2025-04-09,credit
19698,3026,13923,2025-05-26,credit
19699,3026,83977,2025-04-12,credit
19700,3027,21571,2025-03-08,credit
19701,3027,33709,2025-03-27,credit
19702,3027,7878,2025-03-05,credit
19703,3027,12546,2025-03-10,credit
19704,3028,68380,2025-03-12,credit
19705,3028,76559,2025-03-21,credit
19706,3028,34481,2025-03-12,credit
19707,3028,59625,2025-04-23,credit
19708,3028,72561,2025-06-19,credit
19709,3028,60700,2025-02-24,credit
19710,3029,45233,2025-03-14,credit
19711,3029,85210,2025-05-06,credit
19712,3029,21363,2025-04-23,credit
19713,3029,76109,2025-01-25,credit
19714,3030,52976,2025-05-26,credit
19715,3030,14889,2025-03-31,credit
19716,3030,51728,2025-01-14,credit
19717,3030,13976,2025-06-05,credit
19718,3030,78604,2025-05-21,credit
19719,3030,85764,2025-05-14,credit
19720,3031,23054,2025-02-10,credit
19721,3031,85192,2025-03-19,credit
19722,3031,32025,2025-04-04,credit
19723,3031,87226,2025-04-09,credit
19724,3031,46783,2025-04-22,credit
19725,3031,55702,2025-04-11,credit
19726,3031,6374,2025-01-03,credit
19727,3032,39518,2025-04-05,credit
19728,3032,15974,2025-02-01,credit
19729,3032,32665,2025-02-25,credit
19730,3032,68941,2025-04-20,credit
19731,3032,56253,2025-03-27,credit
19732,3032,59464,2025-01-06,credit
19733,3032,68685,2025-03-28,credit
19734,3032,56499,2025-04-21,credit
19735,3032,39830,2025-01-03,credit
19736,3033,89009,2025-04-01,credit
19737,3033,7697,2025-04-13,credit
19738,3033,8807,2025-05-22,credit
19739,3033,15907,2025-02-26,credit
19740,3033,51634,2025-03-05,credit
19741,3033,33254,2025-06-13,credit
19742,3033,8944,2025-05-15,credit
19743,3033,40082,2025-04-22,credit
19744,3033,75216,2025-05-02,credit
19745,3033,53626,2025-05-21,credit
19746,3034,88375,2025-02-15,credit
19747,3034,81454,2025-03-25,credit
19748,3034,53161,2025-05-27,credit
19749,3034,44490,2025-02-01,credit
19750,3034,60282,2025-02-24,credit
19751,3034,21990,2025-05-12,credit
19752,3034,15257,2025-01-23,credit
19753,3034,12260,2025-06-08,credit
19754,3035,60374,2025-04-29,credit
19755,3035,65809,2025-04-22,credit
19756,3035,14219,2025-03-30,credit
19757,3035,85206,2024-12-31,credit
19758,3035,73306,2025-01-02,credit
19759,3035,88544,2025-01-03,credit
19760,3035,6265,2025-01-17,credit
19761,3036,39265,2025-04-12,credit
19762,3036,89460,2025-03-12,credit
19763,3036,5512,2025-03-16,credit
19764,3036,48164,2025-03-01,credit
19765,3036,20464,2025-03-16,credit
19766,3036,80044,2025-05-10,credit
19767,3036,54242,2025-06-11,credit
19768,3036,5039,2025-04-29,credit
19769,3036,10888,2025-04-16,credit
19770,3036,32678,2025-03-03,credit
19771,3037,28690,2025-05-22,credit
19772,3037,56743,2025-05-14,credit
19773,3037,89173,2025-03-16,credit
19774,3037,71284,2025-03-31,credit
19775,3038,25011,2025-04-10,credit
19776,3038,13762,2025-06-18,credit
19777,3038,50825,2024-12-27,credit
19778,3038,70932,2025-04-02,credit
19779,3038,86215,2025-03-07,credit
19780,3038,82375,2025-05-12,credit
19781,3038,73435,2025-04-08,credit
19782,3038,43327,2025-03-20,credit
19783,3038,79445,2025-06-21,credit
19784,3039,43121,2025-01-23,credit
19785,3039,64517,2025-02-18,credit
19786,3039,72257,2025-05-11,credit
19787,3039,52940,2025-04-09,credit
19788,3039,65675,2025-02-07,credit
19789,3039,14366,2025-05-03,credit
19790,3039,61596,2025-05-29,credit
19791,3039,26615,2025-05-15,credit
19792,3039,21658,2025-03-18,credit
19793,3039,87775,2025-03-10,credit
19794,3040,18801,2025-04-30,credit
19795,3040,14510,2025-05-01,credit
19796,3040,24362,2025-06-12,credit
19797,3041,88853,2025-03-24,credit
19798,3041,72011,2025-05-30,credit
19799,3041,19742,2025-04-01,credit
19800,3041,67757,2025-02-05,credit
19801,3041,80313,2025-03-17,credit
19802,3042,54004,2025-03-29,credit
19803,3042,53946,2025-02-12,credit
19804,3042,86781,2025-02-25,credit
19805,3042,89388,2025-01-04,credit
19806,3042,37148,2025-01-04,credit
19807,3042,68124,2025-02-21,credit
19808,3042,84176,2025-01-17,credit
19809,3042,49687,2025-01-17,credit
19810,3043,30395,2025-05-07,credit
19811,3043,8302,2025-04-03,credit
19812,3043,15103,2025-06-20,credit
19813,3043,55385,2025-03-05,credit
19814,3043,41592,2025-05-11,credit
19815,3043,12362,2025-03-12,credit
19816,3043,86017,2025-05-11,credit
19817,3043,22450,2025-05-15,credit
19818,3043,15516,2025-02-19,credit
19819,3044,73384,2025-03-26,credit
19820,3044,58781,2025-06-10,credit
19821,3044,59779,2025-02-15,credit
19822,3044,86607,2025-03-28,credit
19823,3045,38473,2025-04-28,credit
19824,3045,34049,2025-02-21,credit
19825,3045,19590,2024-12-26,credit
19826,3046,67436,2024-12-28,credit
19827,3046,31099,2025-04-20,credit
19828,3046,39275,2025-04-09,credit
19829,3046,81709,2025-05-22,credit
19830,3046,19935,2025-03-08,credit
19831,3046,58078,2025-05-24,credit
19832,3046,63543,2025-04-22,credit
19833,3046,58420,2025-03-06,credit
19834,3046,44720,2025-04-24,credit
19835,3046,48916,2025-02-10,credit
19836,3047,43645,2025-05-13,credit
19837,3047,18259,2025-04-29,credit
19838,3047,75402,2025-05-05,credit
19839,3047,52077,2025-06-12,credit
19840,3047,17170,2025-04-23,credit
19841,3048,88651,2025-05-23,credit
19842,3048,29779,2025-02-23,credit
19843,3048,9843,2025-05-20,credit
19844,3048,44757,2025-02-21,credit
19845,3048,62496,2025-02-05,credit
19846,3048,24628,2025-03-13,credit
19847,3048,60388,2025-02-07,credit
19848,3048,70234,2025-05-25,credit
19849,3048,56916,2025-05-29,credit
19850,3048,37846,2025-05-18,credit
19851,3049,58224,2025-04-12,credit
19852,3049,73636,2025-05-22,credit
19853,3049,65995,2025-04-07,credit
19854,3049,78416,2025-04-14,credit
19855,3050,57389,2025-05-12,credit
19856,3050,54415,2025-01-04,credit
19857,3050,14614,2025-01-28,credit
19858,3050,60398,2025-02-14,credit
19859,3050,86366,2025-02-09,credit
19860,3050,68132,2025-01-13,credit
19861,3050,61301,2025-06-20,credit
19862,3050,36448,2025-05-03,credit
19863,3051,15794,2025-03-13,credit
19864,3051,74046,2025-01-11,credit
19865,3051,77766,2025-04-21,credit
19866,3051,39085,2024-12-25,credit
19867,3051,68535,2025-05-08,credit
19868,3051,72117,2025-04-09,credit
19869,3051,86379,2025-03-19,credit
19870,3051,50490,2025-04-10,credit
19871,3052,24733,2025-03-08,credit
19872,3052,61917,2025-03-10,credit
19873,3052,43054,2025-03-05,credit
19874,3052,63252,2025-02-08,credit
19875,3052,27515,2025-01-31,credit
19876,3053,48579,2025-01-08,credit
19877,3053,5342,2025-02-02,credit
19878,3053,6200,2025-05-25,credit
19879,3053,54727,2025-05-12,credit
19880,3053,53317,2025-02-06,credit
19881,3053,10706,2025-05-24,credit
19882,3053,17885,2025-02-08,credit
19883,3053,71117,2025-01-02,credit
19884,3053,47316,2025-02-03,credit
19885,3053,56125,2025-06-05,credit
19886,3054,34004,2025-06-13,credit
19887,3054,89419,2025-02-27,credit
19888,3054,66190,2025-01-03,credit
19889,3054,87518,2025-04-14,credit
19890,3055,27541,2025-02-13,credit
19891,3055,86276,2025-02-28,credit
19892,3055,40306,2025-03-25,credit
19893,3055,29158,2025-01-08,credit
19894,3055,70116,2025-04-24,credit
19895,3055,45660,2025-03-21,credit
19896,3055,20464,2025-02-09,credit
19897,3055,5119,2025-02-26,credit
19898,3055,56431,2025-05-18,credit
19899,3055,17558,2025-06-02,credit
19900,3056,15913,2025-04-20,credit
19901,3056,46150,2025-04-03,credit
19902,3056,74056,2025-05-04,credit
19903,3056,35615,2025-05-19,credit
19904,3056,80315,2025-05-15,credit
19905,3056,67526,2025-05-23,credit
19906,3057,63140,2025-03-19,credit
19907,3057,6799,2025-04-15,credit
19908,3057,86370,2025-05-30,credit
19909,3058,5269,2025-05-19,credit
19910,3058,66313,2025-05-09,credit
19911,3058,63672,2025-03-25,credit
19912,3058,64507,2025-05-08,credit
19913,3058,32722,2025-03-23,credit
19914,3058,25306,2025-05-09,credit
19915,3058,43163,2025-03-30,credit
19916,3058,78365,2025-05-15,credit
19917,3059,66123,2025-02-03,credit
19918,3059,78074,2025-05-23,credit
19919,3059,12965,2025-04-14,credit
19920,3059,65602,2025-04-28,credit
19921,3059,64948,2025-06-01,credit
19922,3059,50434,2025-06-10,credit
19923,3060,66677,2025-03-18,credit
19924,3060,80314,2025-03-27,credit
19925,3060,20747,2025-01-15,credit
19926,3060,68689,2025-06-17,credit
19927,3060,46560,2025-04-07,credit
19928,3061,63061,2025-02-24,credit
19929,3061,39749,2025-06-14,credit
19930,3061,15744,2025-05-24,credit
19931,3061,68014,2025-06-04,credit
19932,3061,58238,2025-06-18,credit
19933,3061,7500,2024-12-29,credit
19934,3062,57407,2025-05-24,credit
19935,3062,42937,2025-05-19,credit
19936,3062,80346,2025-01-01,credit
19937,3062,5284,2025-02-07,credit
19938,3062,24721,2025-03-31,credit
19939,3062,89834,2025-01-04,credit
19940,3063,85697,2025-04-23,credit
19941,3063,58072,2025-05-30,credit
19942,3063,6567,2025-06-07,credit
19943,3063,14100,2025-04-19,credit
19944,3063,22752,2025-03-03,credit
19945,3063,78331,2025-03-23,credit
19946,3063,84761,2024-12-29,credit
19947,3064,42487,2025-01-19,credit
19948,3064,82733,2025-05-21,credit
19949,3064,70446,2025-06-11,credit
19950,3064,56474,2025-06-18,credit
19951,3064,38355,2025-05-30,credit
19952,3064,89252,2025-02-06,credit
19953,3064,51431,2025-01-23,credit
19954,3065,83779,2025-03-23,credit
19955,3065,79387,2025-01-23,credit
